timeSeconds,utc,satelliteLongitudeDeg,satelliteLatitudeDeg,satelliteAltitudeM,satelliteEcefXM,satelliteEcefYM,satelliteEcefZM,beamCenterLongitudeDeg,beamCenterLatitudeDeg,beamCenterAltitudeM,coverageAreaM2,coverageVertexCount
2003.428830018518,2026-07-15T00:33:23.428Z,-162.68448381132555,43.567100482469876,660116.3589368649,-4875605.8318230705,-1520030.677559717,4828321.054231917,-162.84338903145,43.405800633017826,9.313225746154785e-10,6000326050.695264,96
2019.7168692869611,2026-07-15T00:33:39.716Z,-161.67719708000865,42.94783171517166,659885.7707535615,-4897368.2064919,-1621812.2291665233,4772862.813253406,-162.60120016660306,41.924015736970944,0,6300237577.439558,96
2036.0049085554044,2026-07-15T00:33:56.004Z,-160.69136265075142,42.3186155441783,659651.8847248591,-4917886.844375595,-1723051.8153630358,4715950.712026219,-160.87967513093292,42.13114196686367,0,5994986488.370001,96
2052.2929478238475,2026-07-15T00:34:12.292Z,-159.72641369617807,41.679855178159045,659414.9848923758,-4937154.194067558,-1823721.7327056385,4657602.086527708,-159.13151112149453,42.32650279327578,-9.313225746154785e-10,6108963510.413839,96
2068.5809870922913,2026-07-15T00:34:28.580Z,-158.78177689879436,41.03193938380836,659175.3590414878,-4955163.0381717365,-1923794.410152356,4597834.710314433,-158.2268351971688,41.62843791183199,0,6086973383.806548,96
2084.869026360734,2026-07-15T00:34:44.869Z,-157.8568782805351,40.37524271886686,658933.298354812,-4971906.602625228,-2023242.1679432201,4536666.789108175,-158.09064700407208,40.1488304156584,9.313225746154785e-10,5987746481.323306,96
2101.1570656291774,2026-07-15T00:35:01.157Z,-156.95113019861472,39.71012581606588,658689.0970612215,-4987378.010759257,-2122038.581012621,4474116.955250275,-157.8634669264484,38.77479557486499,9.313225746154785e-10,6249581538.277419,96
2117.4451048976207,2026-07-15T00:35:17.445Z,-156.063958357082,39.03693570880686,658443.0520807179,-5001571.139196515,-2220156.345290269,4410204.26202606,-156.18780508189653,38.928687979310176,-9.313225746154785e-10,5966333213.314298,96
2133.733144166064,2026-07-15T00:35:33.733Z,-155.19478649290247,38.35600619036619,658195.4626656724,-5014480.028017119,-2317568.7845431007,4344948.177861027,-154.51385217036292,39.04797597111935,0,6117527315.016503,96
2150.021183434507,2026-07-15T00:35:50.021Z,-154.34304348591013,37.66765819935004,657946.6300387671,-5026099.06963468,-2414249.391283611,4278368.580390559,-153.85026745509646,38.16969699670047,9.313225746154785e-10,6038127875.43782,96
2166.3092227029506,2026-07-15T00:36:06.309Z,-153.508163486955,36.972200224995156,657696.857028137,-5036422.957656702,-2510171.9518777668,4210485.7504050145,-153.81621593873308,36.6854117726247,9.313225746154785e-10,5977607758.805981,96
2182.597261971394,2026-07-15T00:36:22.597Z,-152.6895885156927,36.269928726720465,657446.4477000972,-5045446.744732635,-2605310.4355731085,4141320.3656720063,-153.54442924908182,35.44366842078574,-9.313225746154785e-10,6183237330.211502,96
2198.8853012398367,2026-07-15T00:36:38.885Z,-151.8867681558672,35.56112856307755,657195.7069899198,-5053165.786698349,-2699639.119998511,4070893.494637746,-151.9414539463259,35.52541040865212,9.313225746154785e-10,5940292837.030293,96
2215.17334050828,2026-07-15T00:36:55.173Z,-151.09916176310966,34.8460734259241,656944.9403310986,-5059575.804771267,-2793132.4795476682,3999226.590009385,-150.33934825812872,35.58048433452212,0,6128810665.368084,96
2231.4613797767233,2026-07-15T00:37:11.461Z,-150.3262378104801,34.12502627625684,656694.453283539,-5064672.825048189,-2885765.3111407515,3926341.48222033,-149.90310559641406,34.54035192827065,-9.313225746154785e-10,5992649915.412566,96
2247.7494190451666,2026-07-15T00:37:27.749Z,-149.56747561591882,33.39823977868863,656444.5511611383,-5068453.236233374,-2977512.6369487895,3852260.3727804665,-149.94784224616475,33.05474844824847,0,5970599781.078681,96
2264.03745831361,2026-07-15T00:37:44.037Z,-148.82236525076183,32.6659567320457,656195.5386592187,-5070913.768243614,-3068349.755933375,3777005.8275133697,-149.60898685434972,31.938703756447193,0,6120966375.590802,96
2280.3254975820532,2026-07-15T00:38:00.325Z,-148.09040734052917,31.928410493994978,655947.7194822142,-5072051.466232892,-3158252.294874301,3700600.769682537,-148.0744069506103,31.9594051486436,9.313225746154785e-10,5917486712.784046,96
2296.613536850496,2026-07-15T00:38:16.613Z,-147.37111443805165,31.185825397995053,655701.3959721494,-5071863.754714919,-3247196.111150087,3623068.4730087337,-146.53833081204337,31.961004090793676,0,6143544843.06991,96
2312.9015761189394,2026-07-15T00:38:32.901Z,-146.66400979389783,30.438417161200995,655456.8687383197,-5070348.366185008,-3335157.4179224707,3544432.554580598,-146.31365082742585,30.77383832394504,0,5951159430.087538,96
2329.1896153873827,2026-07-15T00:38:49.189Z,-145.9686287318527,29.68639328224653,655214.4362886315,-5067503.417467464,-3422112.6718343133,3464716.9676606506,-146.41894680274197,29.288834434743517,1.862645149230957e-9,5967429916.473984,96
